regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,8,0.5,4.0,4096,512,2048,8192,5120,7976.31,10176.782,8505.559,0.2405
mixed,16,8,0.5,4.0,4096,1024,128,512,320,6893.756,6955.258,6842.046,-0.8408
mixed,16,8,0.5,4.0,4096,1024,256,1024,640,7193.565,7204.19,6989.021,-19.2512
mixed,16,8,0.5,4.0,4096,1024,512,2048,1280,7214.88,7911.446,7306.14,0.131
mixed,16,8,0.5,4.0,4096,1024,1024,4096,2560,8339.957,8643.219,8380.311,0.1331
mixed,16,8,0.5,4.0,4096,1024,2048,8192,5120,9097.011,10940.042,9017.427,-0.0432
mixed,16,8,0.5,4.0,4096,2048,128,512,320,8731.444,8234.01,8598.77,
mixed,16,8,0.5,4.0,4096,2048,256,1024,640,8709.814,8954.674,8939.668,0.9387
mixed,16,8,0.5,4.0,4096,2048,512,2048,1280,8920.822,9446.442,8926.824,0.0114
mixed,16,8,0.5,4.0,4096,2048,1024,4096,2560,9787.72,10092.865,9868.68,0.2653
mixed,16,8,0.5,4.0,4096,2048,2048,8192,5120,11315.937,12909.729,10757.381,-0.3505
mixed,16,8,0.5,4.0,4096,4096,128,512,320,12517.441,12629.275,11629.315,-7.9415
mixed,16,8,0.5,4.0,4096,4096,256,1024,640,11877.599,12622.078,12436.991,0.7514
mixed,16,8,0.5,4.0,4096,4096,512,2048,1280,13104.703,13509.219,13046.363,-0.1442
mixed,16,8,0.5,4.0,4096,4096,1024,4096,2560,13651.746,13946.498,13482.623,-0.5738
mixed,16,8,0.5,4.0,4096,4096,2048,8192,5120,14181.471,16393.824,13734.111,-0.2022
mixed,16,8,0.5,4.0,8192,0,128,512,320,20177.036,21257.356,20230.284,0.0493
mixed,16,8,0.5,4.0,8192,0,256,1024,640,21053.188,20327.216,20557.26,
mixed,16,8,0.5,4.0,8192,0,512,2048,1280,21476.302,21769.673,21906.924,1.4678
mixed,16,8,0.5,4.0,8192,0,1024,4096,2560,20831.983,22529.445,21447.787,0.3628
mixed,16,8,0.5,4.0,8192,0,2048,8192,5120,23060.49,25425.248,22831.658,-0.0968
mixed,16,8,0.5,4.0,8192,512,128,512,320,22735.044,22335.337,22747.301,
mixed,16,8,0.5,4.0,8192,512,256,1024,640,22653.321,23087.142,23046.528,0.9064
mixed,16,8,0.5,4.0,8192,512,512,2048,1280,22935.53,24320.292,22627.815,-0.2222
mixed,16,8,0.5,4.0,8192,512,1024,4096,2560,24250.53,24477.638,23083.081,-5.1405
mixed,16,8,0.5,4.0,8192,512,2048,8192,5120,24767.613,26905.181,24530.08,-0.1111
mixed,16,8,0.5,4.0,8192,1024,128,512,320,24838.466,24259.489,24597.407,
mixed,16,8,0.5,4.0,8192,1024,256,1024,640,24955.897,25231.464,24310.534,-2.3419
mixed,16,8,0.5,4.0,8192,1024,512,2048,1280,24902.812,25550.138,25378.978,0.7356
mixed,16,8,0.5,4.0,8192,1024,1024,4096,2560,26132.474,26786.176,26017.339,-0.1761
mixed,16,8,0.5,4.0,8192,1024,2048,8192,5120,26944.994,28562.157,26776.411,-0.1042
mixed,16,8,0.5,4.0,8192,2048,128,512,320,28640.442,28518.711,29039.06,
mixed,16,8,0.5,4.0,8192,2048,256,1024,640,28526.749,28078.715,28933.528,
mixed,16,8,0.5,4.0,8192,2048,512,2048,1280,29378.043,28818.744,29188.735,
mixed,16,8,0.5,4.0,8192,2048,1024,4096,2560,29480.352,29690.778,30410.866,4.422
mixed,16,8,0.5,4.0,8192,2048,2048,8192,5120,31984.333,32276.137,31357.877,-2.1468
mixed,16,8,0.5,4.0,8192,4096,128,512,320,37716.874,37502.471,37358.698,
mixed,16,8,0.5,4.0,8192,4096,256,1024,640,36422.226,36691.921,37907.854,5.5085
mixed,16,8,0.5,4.0,8192,4096,512,2048,1280,37977.094,38698.703,37230.222,-1.035
mixed,16,8,0.5,4.0,8192,4096,1024,4096,2560,36717.905,39166.533,38910.785,0.8956
mixed,16,8,0.5,4.0,8192,4096,2048,8192,5120,39621.57,40953.921,39781.024,0.1197
pure,16,12,0.75,4.0,0,0,128,512,416,214.399,262.783,215.967,0.0324
pure,16,12,0.75,4.0,0,0,256,1024,832,397.981,519.548,403.456,0.045
pure,16,12,0.75,4.0,0,0,512,2048,1664,855.324,1019.513,865.658,0.0629
pure,16,12,0.75,4.0,0,0,1024,4096,3328,1552.534,1854.583,1553.302,0.0025
pure,16,12,0.75,4.0,0,0,2048,8192,6656,2909.969,3553.066,2918.385,0.0131
mixed,16,12,0.75,4.0,16,0,128,512,416,361.277,471.9,404.095,0.3871
mixed,16,12,0.75,4.0,16,0,256,1024,832,613.79,743.965,594.749,-0.1463
mixed,16,12,0.75,4.0,16,0,512,2048,1664,1025.566,1250.845,991.037,-0.1533
mixed,16,12,0.75,4.0,16,0,1024,4096,3328,1858.97,2210.682,1747.641,-0.3165
mixed,16,12,0.75,4.0,16,0,2048,8192,6656,4187.505,6261.393,3305.303,-0.4254
mixed,16,12,0.75,4.0,16,512,128,512,416,385.31,496.285,418.079,0.2953
mixed,16,12,0.75,4.0,16,512,256,1024,832,629.63,756.475,608.415,-0.1673
mixed,16,12,0.75,4.0,16,512,512,2048,1664,1035.933,1254.684,1009.565,-0.1205
mixed,16,12,0.75,4.0,16,512,1024,4096,3328,1856.538,2214.68,1758.907,-0.2726
mixed,16,12,0.75,4.0,16,512,2048,8192,6656,4136.243,6323.563,3319.058,-0.3736
mixed,16,12,0.75,4.0,16,1024,128,512,416,411.517,513.471,436.733,0.2473
mixed,16,12,0.75,4.0,16,1024,256,1024,832,650.972,778.333,634.59,-0.1286
mixed,16,12,0.75,4.0,16,1024,512,2048,1664,1051.998,1269.563,1018.334,-0.1547
mixed,16,12,0.75,4.0,16,1024,1024,4096,3328,1871.577,2226.744,1768.283,-0.2908
mixed,16,12,0.75,4.0,16,1024,2048,8192,6656,4153.395,6341.929,3327.254,-0.3775
mixed,16,12,0.75,4.0,16,2048,128,512,416,470.078,569.086,495.581,0.2576
mixed,16,12,0.75,4.0,16,2048,256,1024,832,702.941,810.461,684.285,-0.1735
mixed,16,12,0.75,4.0,16,2048,512,2048,1664,1079.389,1307.292,1044.317,-0.1539
mixed,16,12,0.75,4.0,16,2048,1024,4096,3328,1907.512,2259.931,1787.769,-0.3398
mixed,16,12,0.75,4.0,16,2048,2048,8192,6656,4338.866,6419.434,3349.399,-0.4756
mixed,16,12,0.75,4.0,16,4096,128,512,416,583.966,692.64,613.437,0.2712
mixed,16,12,0.75,4.0,16,4096,256,1024,832,848.605,944.155,817.981,-0.3205
mixed,16,12,0.75,4.0,16,4096,512,2048,1664,1203.611,1390.042,1163.997,-0.2125
mixed,16,12,0.75,4.0,16,4096,1024,4096,3328,1955.449,2328.44,1831.61,-0.332
mixed,16,12,0.75,4.0,16,4096,2048,8192,6656,3978.257,6213.356,3366.103,-0.2739
mixed,16,12,0.75,4.0,32,0,128,512,416,362.078,472.096,404.254,0.3834
mixed,16,12,0.75,4.0,32,0,256,1024,832,614.75,748.348,596.48,-0.1368
mixed,16,12,0.75,4.0,32,0,512,2048,1664,1030.684,1256.861,992.157,-0.1703
mixed,16,12,0.75,4.0,32,0,1024,4096,3328,1862.809,2216.951,1751.578,-0.3141
mixed,16,12,0.75,4.0,32,0,2048,8192,6656,4184.497,6203.343,3315.861,-0.4303
mixed,16,12,0.75,4.0,32,512,128,512,416,386.624,496.255,417.439,0.2811
mixed,16,12,0.75,4.0,32,512,256,1024,832,632.319,758.559,613.979,-0.1453
mixed,16,12,0.75,4.0,32,512,512,2048,1664,1037.277,1266.235,1014.557,-0.0992
mixed,16,12,0.75,4.0,32,512,1024,4096,3328,1860.601,2218.521,1765.402,-0.266
mixed,16,12,0.75,4.0,32,512,2048,8192,6656,4182.454,6331.592,3332.788,-0.3954
mixed,16,12,0.75,4.0,32,1024,128,512,416,413.214,513.855,438.686,0.2531
mixed,16,12,0.75,4.0,32,1024,256,1024,832,653.342,782.143,632.413,-0.1625
mixed,16,12,0.75,4.0,32,1024,512,2048,1664,1057.852,1276.091,1019.42,-0.1761
mixed,16,12,0.75,4.0,32,1024,1024,4096,3328,1877.592,2234.489,1777.081,-0.2816
mixed,16,12,0.75,4.0,32,1024,2048,8192,6656,4213.364,6385.546,3344.792,-0.3999
mixed,16,12,0.75,4.0,32,2048,128,512,416,471.87,572.062,498.078,0.2616
mixed,16,12,0.75,4.0,32,2048,256,1024,832,704.189,814.622,687.837,-0.1481
mixed,16,12,0.75,4.0,32,2048,512,2048,1664,1085.533,1310.908,1044.126,-0.1837
mixed,16,12,0.75,4.0,32,2048,1024,4096,3328,1912.188,2266.873,1796.7,-0.3256
mixed,16,12,0.75,4.0,32,2048,2048,8192,6656,4336.559,6413.71,3354.997,-0.4726
mixed,16,12,0.75,4.0,32,4096,128,512,416,585.086,692.383,613.438,0.2642
mixed,16,12,0.75,4.0,32,4096,256,1024,832,847.483,950.268,818.428,-0.2827
mixed,16,12,0.75,4.0,32,4096,512,2048,1664,1204.124,1398.748,1171.356,-0.1684
mixed,16,12,0.75,4.0,32,4096,1024,4096,3328,1961.561,2336.567,1835.799,-0.3354
mixed,16,12,0.75,4.0,32,4096,2048,8192,6656,3971.986,6150.474,3380.374,-0.2716
mixed,16,12,0.75,4.0,64,0,128,512,416,363.104,474.27,404.767,0.3748
mixed,16,12,0.75,4.0,64,0,256,1024,832,618.717,747.166,599.583,-0.149
mixed,16,12,0.75,4.0,64,0,512,2048,1664,1036.446,1260.573,992.317,-0.1969
mixed,16,12,0.75,4.0,64,0,1024,4096,3328,1865.595,2224.632,1758.78,-0.2975
mixed,16,12,0.75,4.0,64,0,2048,8192,6656,4122.61,6320.234,3327.253,-0.3619
mixed,16,12,0.75,4.0,64,512,128,512,416,387.263,500.35,418.622,0.2773
mixed,16,12,0.75,4.0,64,512,256,1024,832,635.613,762.493,615.774,-0.1564
mixed,16,12,0.75,4.0,64,512,512,2048,1664,1046.558,1265.113,1015.134,-0.1438
mixed,16,12,0.75,4.0,64,512,1024,4096,3328,1871.772,2229.528,1776.025,-0.2676
mixed,16,12,0.75,4.0,64,512,2048,8192,6656,4249.718,6318.502,3341.429,-0.439
mixed,16,12,0.75,4.0,64,1024,128,512,416,413.151,512.83,440.48,0.2742
mixed,16,12,0.75,4.0,64,1024,256,1024,832,658.559,784.509,636.928,-0.1717
mixed,16,12,0.75,4.0,64,1024,512,2048,1664,1060.924,1282.684,1023.165,-0.1703
mixed,16,12,0.75,4.0,64,1024,1024,4096,3328,1888.313,2241.659,1785.307,-0.2915
mixed,16,12,0.75,4.0,64,1024,2048,8192,6656,4273.872,6366.794,3344.663,-0.444
mixed,16,12,0.75,4.0,64,2048,128,512,416,475.103,572.417,499.423,0.2499
mixed,16,12,0.75,4.0,64,2048,256,1024,832,709.021,817.502,691.292,-0.1634
mixed,16,12,0.75,4.0,64,2048,512,2048,1664,1093.245,1314.492,1050.365,-0.1938
mixed,16,12,0.75,4.0,64,2048,1024,4096,3328,1917.115,2275.226,1799.389,-0.3287
mixed,16,12,0.75,4.0,64,2048,2048,8192,6656,4332.212,6431.595,3364.884,-0.4608
mixed,16,12,0.75,4.0,64,4096,128,512,416,586.109,697.247,614.749,0.2577
mixed,16,12,0.75,4.0,64,4096,256,1024,832,851.901,949.375,826.525,-0.2603
mixed,16,12,0.75,4.0,64,4096,512,2048,1664,1206.876,1403.226,1173.371,-0.1706
mixed,16,12,0.75,4.0,64,4096,1024,4096,3328,1969.787,2343.992,1845.435,-0.3323
mixed,16,12,0.75,4.0,64,4096,2048,8192,6656,4017.462,6221.26,3386.516,-0.2863
mixed,16,12,0.75,4.0,128,0,128,512,416,384.16,494.655,425.151,0.371
mixed,16,12,0.75,4.0,128,0,256,1024,832,636.735,767.007,620.604,-0.1238
mixed,16,12,0.75,4.0,128,0,512,2048,1664,1055.802,1280.572,1010.781,-0.2003
mixed,16,12,0.75,4.0,128,0,1024,4096,3328,1895.033,2249.593,1776.732,-0.3337
mixed,16,12,0.75,4.0,128,0,2048,8192,6656,4224.849,6322.507,3323.443,-0.4297
mixed,16,12,0.75,4.0,128,512,128,512,416,418.303,525.183,461.28,0.4021
mixed,16,12,0.75,4.0,128,512,256,1024,832,666.526,788.253,655.326,-0.092
mixed,16,12,0.75,4.0,128,512,512,2048,1664,1065.435,1290.557,1043.613,-0.0969
mixed,16,12,0.75,4.0,128,512,1024,4096,3328,1903.8,2259.158,1791.866,-0.315
mixed,16,12,0.75,4.0,128,512,2048,8192,6656,4216.274,6236.202,3345.91,-0.4309
mixed,16,12,0.75,4.0,128,1024,128,512,416,460.029,554.429,488.028,0.2966
mixed,16,12,0.75,4.0,128,1024,256,1024,832,697.598,821.532,701.022,0.0276
mixed,16,12,0.75,4.0,128,1024,512,2048,1664,1089.436,1310.939,1055.421,-0.1536
mixed,16,12,0.75,4.0,128,1024,1024,4096,3328,1920.409,2275.034,1813.178,-0.3024
mixed,16,12,0.75,4.0,128,1024,2048,8192,6656,4286.93,6407.591,3369.363,-0.4327
mixed,16,12,0.75,4.0,128,2048,128,512,416,536.704,636.86,567.293,0.3054
mixed,16,12,0.75,4.0,128,2048,256,1024,832,773.117,868.189,761.565,-0.1215
mixed,16,12,0.75,4.0,128,2048,512,2048,1664,1127.517,1350.683,1147.868,0.0912
mixed,16,12,0.75,4.0,128,2048,1024,4096,3328,1957.784,2315.738,1838.522,-0.3332
mixed,16,12,0.75,4.0,128,2048,2048,8192,6656,4172.882,6427.528,3392.15,-0.3463
mixed,16,12,0.75,4.0,128,4096,128,512,416,692.448,798.973,720.189,0.2604
mixed,16,12,0.75,4.0,128,4096,256,1024,832,939.612,1045.757,929.276,-0.0974
mixed,16,12,0.75,4.0,128,4096,512,2048,1664,1292.41,1477.052,1288.507,-0.0211
mixed,16,12,0.75,4.0,128,4096,1024,4096,3328,2032.379,2380.054,1957.85,-0.2144
mixed,16,12,0.75,4.0,128,4096,2048,8192,6656,4005.874,5991.048,3385.939,-0.3123
mixed,16,12,0.75,4.0,256,0,128,512,416,428.702,538.046,471.07,0.3875
mixed,16,12,0.75,4.0,256,0,256,1024,832,675.773,796.639,664.797,-0.0908
mixed,16,12,0.75,4.0,256,0,512,2048,1664,1087.739,1320.766,1047.484,-0.1727
mixed,16,12,0.75,4.0,256,0,1024,4096,3328,1936.088,2301.656,1828.538,-0.2942
mixed,16,12,0.75,4.0,256,0,2048,8192,6656,4313.681,6393.675,3379.829,-0.449
mixed,16,12,0.75,4.0,256,512,128,512,416,492.286,603.484,532.797,0.3643
mixed,16,12,0.75,4.0,256,512,256,1024,832,737.342,849.215,740.191,0.0255
mixed,16,12,0.75,4.0,256,512,512,2048,1664,1118.683,1346.236,1118.557,-0.0006
mixed,16,12,0.75,4.0,256,512,1024,4096,3328,1954.011,2313.846,1866.396,-0.2435
mixed,16,12,0.75,4.0,256,512,2048,8192,6656,4377.169,6315.302,3396.372,-0.5061
mixed,16,12,0.75,4.0,256,1024,128,512,416,551.135,652.67,585.342,0.3369
mixed,16,12,0.75,4.0,256,1024,256,1024,832,785.95,899.836,790.077,0.0362
mixed,16,12,0.75,4.0,256,1024,512,2048,1664,1163.326,1383.035,1174.398,0.0504
mixed,16,12,0.75,4.0,256,1024,1024,4096,3328,1978.745,2338.584,1909.466,-0.1925
mixed,16,12,0.75,4.0,256,1024,2048,8192,6656,4255.056,6291.884,3377.812,-0.4307
mixed,16,12,0.75,4.0,256,2048,128,512,416,669.213,773.982,701.436,0.3076
mixed,16,12,0.75,4.0,256,2048,256,1024,832,911.643,1011.39,907.583,-0.0407
mixed,16,12,0.75,4.0,256,2048,512,2048,1664,1256.957,1470.555,1265.946,0.0421
mixed,16,12,0.75,4.0,256,2048,1024,4096,3328,2056.922,2398.04,1995.16,-0.1811
mixed,16,12,0.75,4.0,256,2048,2048,8192,6656,4312.085,6367.689,3439.155,-0.4247
mixed,16,12,0.75,4.0,256,4096,128,512,416,908.509,1018.813,940.125,0.2866
mixed,16,12,0.75,4.0,256,4096,256,1024,832,1163.196,1255.132,1160.06,-0.0341
mixed,16,12,0.75,4.0,256,4096,512,2048,1664,1496.507,1702.203,1494.619,-0.0092
mixed,16,12,0.75,4.0,256,4096,1024,4096,3328,2233.718,2575.833,2193.463,-0.1177
mixed,16,12,0.75,4.0,256,4096,2048,8192,6656,4014.644,5851.942,3606.902,-0.2219
mixed,16,12,0.75,4.0,512,0,128,512,416,558.717,667.679,599.328,0.3727
mixed,16,12,0.75,4.0,512,0,256,1024,832,794.045,901.468,799.421,0.05
mixed,16,12,0.75,4.0,512,0,512,2048,1664,1173.339,1405.595,1179.678,0.0273
mixed,16,12,0.75,4.0,512,0,1024,4096,3328,2017.338,2387.255,1936.924,-0.2174
mixed,16,12,0.75,4.0,512,0,2048,8192,6656,4340.468,6400.329,3464.982,-0.425
mixed,16,12,0.75,4.0,512,512,128,512,416,673.631,780.798,707.037,0.3117
mixed,16,12,0.75,4.0,512,512,256,1024,832,911.964,1019.676,915.551,0.0333
mixed,16,12,0.75,4.0,512,512,512,2048,1664,1276.477,1490.812,1293.373,0.0788
mixed,16,12,0.75,4.0,512,512,1024,4096,3328,2076.793,2425.465,2026.362,-0.1446
mixed,16,12,0.75,4.0,512,512,2048,8192,6656,4281.62,6383.723,3503.188,-0.3703
mixed,16,12,0.75,4.0,512,1024,128,512,416,771.837,875.741,805.088,0.32
mixed,16,12,0.75,4.0,512,1024,256,1024,832,1003.516,1110.46,1005.756,0.0209
mixed,16,12,0.75,4.0,512,1024,512,2048,1664,1367.291,1574.393,1388.699,0.1034
mixed,16,12,0.75,4.0,512,1024,1024,4096,3328,2153.786,2502.105,2104.439,-0.1417
mixed,16,12,0.75,4.0,512,1024,2048,8192,6656,4232.787,6242.67,3569.588,-0.33
mixed,16,12,0.75,4.0,512,2048,128,512,416,978.269,1082.843,1012.284,0.3253
mixed,16,12,0.75,4.0,512,2048,256,1024,832,1216.349,1313.884,1219.709,0.0344
mixed,16,12,0.75,4.0,512,2048,512,2048,1664,1553.945,1765.21,1569.341,0.0729
mixed,16,12,0.75,4.0,512,2048,1024,4096,3328,2316.248,2661.753,2291.767,-0.0709
mixed,16,12,0.75,4.0,512,2048,2048,8192,6656,4080.563,5687.85,3709.716,-0.2307
mixed,16,12,0.75,4.0,512,4096,128,512,416,1391.677,1501.914,1430.782,0.3547
mixed,16,12,0.75,4.0,512,4096,256,1024,832,1632.251,1724.827,1633.275,0.0111
mixed,16,12,0.75,4.0,512,4096,512,2048,1664,1997.18,2187.45,2002.139,0.0261
mixed,16,12,0.75,4.0,512,4096,1024,4096,3328,2688.794,3030.391,2657.013,-0.093
mixed,16,12,0.75,4.0,512,4096,2048,8192,6656,4281.524,5590.352,4080.659,-0.1535
mixed,16,12,0.75,4.0,1024,0,128,512,416,889.47,994.397,930.78,0.3937
mixed,16,12,0.75,4.0,1024,0,256,1024,832,1111.805,1215.676,1124.155,0.1189
mixed,16,12,0.75,4.0,1024,0,512,2048,1664,1476.923,1684.028,1500.892,0.1157
mixed,16,12,0.75,4.0,1024,0,1024,4096,3328,2265.115,2599.703,2215.321,-0.1488
mixed,16,12,0.75,4.0,1024,0,2048,8192,6656,4254.322,6220.331,3647.313,-0.3088
mixed,16,12,0.75,4.0,1024,512,128,512,416,1102.748,1202.398,1136.604,0.3397
mixed,16,12,0.75,4.0,1024,512,256,1024,832,1314.46,1422.298,1316.122,0.0154
mixed,16,12,0.75,4.0,1024,512,512,2048,1664,1673.464,1880.762,1710.876,0.1805
mixed,16,12,0.75,4.0,1024,512,1024,4096,3328,2441.208,2776.79,2422.81,-0.0548
mixed,16,12,0.75,4.0,1024,512,2048,8192,6656,4206.449,6139.852,3799.349,-0.2106
mixed,16,12,0.75,4.0,1024,1024,128,512,416,1287.1,1375.644,1322.973,0.4051
mixed,16,12,0.75,4.0,1024,1024,256,1024,832,1503.837,1615.388,1509.18,0.0479
mixed,16,12,0.75,4.0,1024,1024,512,2048,1664,1870.266,2063.192,1884.699,0.0748
mixed,16,12,0.75,4.0,1024,1024,1024,4096,3328,2615.611,2945.587,2586.522,-0.0882
mixed,16,12,0.75,4.0,1024,1024,2048,8192,6656,4312.529,5860.209,3986.226,-0.2108
mixed,16,12,0.75,4.0,1024,2048,128,512,416,1671.131,1770.426,1696.348,0.254
mixed,16,12,0.75,4.0,1024,2048,256,1024,832,1894.01,1987.962,1901.082,0.0753
mixed,16,12,0.75,4.0,1024,2048,512,2048,1664,2240.696,2454.905,2261.049,0.095
mixed,16,12,0.75,4.0,1024,2048,1024,4096,3328,2980.471,3305.591,2948.985,-0.0968
mixed,16,12,0.75,4.0,1024,2048,2048,8192,6656,4567.73,5636.627,4382.965,-0.1729
mixed,16,12,0.75,4.0,1024,4096,128,512,416,2433.367,2531.992,2461.082,0.281
mixed,16,12,0.75,4.0,1024,4096,256,1024,832,2671.222,2773.626,2678.744,0.0735
mixed,16,12,0.75,4.0,1024,4096,512,2048,1664,3014.392,3225.559,3032.694,0.0867
mixed,16,12,0.75,4.0,1024,4096,1024,4096,3328,3813.397,4155.541,3729.911,-0.244
mixed,16,12,0.75,4.0,1024,4096,2048,8192,6656,5129.138,5987.022,5111.918,-0.0201
mixed,16,12,0.75,4.0,2048,0,128,512,416,1866.585,2011.769,1912.794,0.3183
mixed,16,12,0.75,4.0,2048,0,256,1024,832,2114.94,2179.256,2140.921,0.404
mixed,16,12,0.75,4.0,2048,0,512,2048,1664,2520.153,2660.248,2534.331,0.1012
mixed,16,12,0.75,4.0,2048,0,1024,4096,3328,3289.144,3559.986,3179.86,-0.4035
mixed,16,12,0.75,4.0,2048,0,2048,8192,6656,4886.419,6000.178,4648.247,-0.2138
mixed,16,12,0.75,4.0,2048,512,128,512,416,2255.998,2354.107,2286.843,0.3144
mixed,16,12,0.75,4.0,2048,512,256,1024,832,2463.386,2642.651,2471.93,0.0477
mixed,16,12,0.75,4.0,2048,512,512,2048,1664,2825.594,3120.662,2859.128,0.1136
mixed,16,12,0.75,4.0,2048,512,1024,4096,3328,3687.734,3919.83,3581.24,-0.4588
mixed,16,12,0.75,4.0,2048,512,2048,8192,6656,5259.921,6268.782,5118.676,-0.14
mixed,16,12,0.75,4.0,2048,1024,128,512,416,2609.21,2733.112,2635.226,0.21
mixed,16,12,0.75,4.0,2048,1024,256,1024,832,2831.162,2924.183,2834.678,0.0378
mixed,16,12,0.75,4.0,2048,1024,512,2048,1664,3182.873,3391.603,3306.423,0.5919
mixed,16,12,0.75,4.0,2048,1024,1024,4096,3328,4120.883,4266.615,3922.872,-1.3587
mixed,16,12,0.75,4.0,2048,1024,2048,8192,6656,5391.952,6232.495,5334.734,-0.0681
mixed,16,12,0.75,4.0,2048,2048,128,512,416,3445.065,3435.271,3359.205,
mixed,16,12,0.75,4.0,2048,2048,256,1024,832,3574.952,3667.465,3570.662,-0.0464
mixed,16,12,0.75,4.0,2048,2048,512,2048,1664,4042.572,4117.97,4045.262,0.0357
mixed,16,12,0.75,4.0,2048,2048,1024,4096,3328,4665.492,4985.143,4752.338,0.2717
mixed,16,12,0.75,4.0,2048,2048,2048,8192,6656,6157.1,6952.785,6108.557,-0.061
mixed,16,12,0.75,4.0,2048,4096,128,512,416,4850.997,4940.497,4881.073,0.336
mixed,16,12,0.75,4.0,2048,4096,256,1024,832,5074.452,5439.76,5079.534,0.0139
mixed,16,12,0.75,4.0,2048,4096,512,2048,1664,5489.489,5603.055,5691.182,1.776
mixed,16,12,0.75,4.0,2048,4096,1024,4096,3328,6127.976,6459.469,6109.87,-0.0546
mixed,16,12,0.75,4.0,2048,4096,2048,8192,6656,7583.658,8363.05,7520.52,-0.081
mixed,16,12,0.75,4.0,4096,0,128,512,416,4884.017,5575.472,5376.364,0.712
mixed,16,12,0.75,4.0,4096,0,256,1024,832,5491.406,5887.986,5412.465,-0.1991
mixed,16,12,0.75,4.0,4096,0,512,2048,1664,5718.926,6074.67,5725.841,0.0194
mixed,16,12,0.75,4.0,4096,0,1024,4096,3328,6681.774,6703.628,6680.235,-0.0704
mixed,16,12,0.75,4.0,4096,0,2048,8192,6656,8219.05,8928.967,8204.713,-0.0202
mixed,16,12,0.75,4.0,4096,512,128,512,416,6093.646,6189.356,6540.686,4.6708
mixed,16,12,0.75,4.0,4096,512,256,1024,832,6314.826,6446.063,6366.83,0.3963
mixed,16,12,0.75,4.0,4096,512,512,2048,1664,6661.55,6806.829,6786.96,0.8632
mixed,16,12,0.75,4.0,4096,512,1024,4096,3328,7627.534,7875.498,7942.317,1.2695
mixed,16,12,0.75,4.0,4096,512,2048,8192,6656,9240.132,10231.842,9593.825,0.3566
mixed,16,12,0.75,4.0,4096,1024,128,512,416,6933.389,7258.635,6963.947,0.094
mixed,16,12,0.75,4.0,4096,1024,256,1024,832,7338.929,7222.961,7442.675,
mixed,16,12,0.75,4.0,4096,1024,512,2048,1664,7747.31,7650.83,7325.972,
mixed,16,12,0.75,4.0,4096,1024,1024,4096,3328,8800.075,8675.791,8265.199,
mixed,16,12,0.75,4.0,4096,1024,2048,8192,6656,10419.658,10660.939,9761.097,-2.7294
mixed,16,12,0.75,4.0,4096,2048,128,512,416,9080.236,8638.124,8560.782,
mixed,16,12,0.75,4.0,4096,2048,256,1024,832,8791.922,8564.556,9082.317,
mixed,16,12,0.75,4.0,4096,2048,512,2048,1664,9112.046,9648.744,9245.7,0.249
mixed,16,12,0.75,4.0,4096,2048,1024,4096,3328,9809.133,10568.715,10331.398,0.6876
mixed,16,12,0.75,4.0,4096,2048,2048,8192,6656,11569.032,12436.195,11992.262,0.4881
mixed,16,12,0.75,4.0,4096,4096,128,512,416,12594.085,12831.424,12691.335,0.4098
mixed,16,12,0.75,4.0,4096,4096,256,1024,832,12898.436,12389.959,12092.255,
mixed,16,12,0.75,4.0,4096,4096,512,2048,1664,13226.984,12579.235,12646.438,
mixed,16,12,0.75,4.0,4096,4096,1024,4096,3328,13098.116,13559.878,13735.849,1.3811
mixed,16,12,0.75,4.0,4096,4096,2048,8192,6656,15379.619,15706.109,14977.124,-1.2328
mixed,16,12,0.75,4.0,8192,0,128,512,416,20572.506,21181.589,20903.642,0.5437
mixed,16,12,0.75,4.0,8192,0,256,1024,832,21425.65,21841.08,21229.686,-0.4717
mixed,16,12,0.75,4.0,8192,0,512,2048,1664,21571.335,21981.003,19613.488,-4.7791
mixed,16,12,0.75,4.0,8192,0,1024,4096,3328,22266.984,22645.995,21668.203,-1.5799
mixed,16,12,0.75,4.0,8192,0,2048,8192,6656,24251.462,24864.032,23783.331,-0.7642
mixed,16,12,0.75,4.0,8192,512,128,512,416,22317.382,22578.602,22140.682,-0.6764
mixed,16,12,0.75,4.0,8192,512,256,1024,832,23164.745,22719.079,22978.729,
mixed,16,12,0.75,4.0,8192,512,512,2048,1664,23598.779,23995.048,23537.963,-0.1535
mixed,16,12,0.75,4.0,8192,512,1024,4096,3328,24475.464,24441.678,25078.564,
mixed,16,12,0.75,4.0,8192,512,2048,8192,6656,25944.325,27126.914,26230.599,0.2421
mixed,16,12,0.75,4.0,8192,1024,128,512,416,24524.453,24440.042,24278.088,
mixed,16,12,0.75,4.0,8192,1024,256,1024,832,24743.144,25717.322,24989.926,0.2533
mixed,16,12,0.75,4.0,8192,1024,512,2048,1664,25598.274,25614.153,25282.98,-19.856
mixed,16,12,0.75,4.0,8192,1024,1024,4096,3328,25832.011,26406.917,26159.463,0.5696
mixed,16,12,0.75,4.0,8192,1024,2048,8192,6656,27631.205,29123.201,27916.869,0.1915
mixed,16,12,0.75,4.0,8192,2048,128,512,416,29369.149,29563.295,29692.666,1.6664
mixed,16,12,0.75,4.0,8192,2048,256,1024,832,29505.339,28597.122,28459.422,
