pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
512,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.0897,1
512,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.1392,1
512,n<=8,sr<=70%,kvB<=8k,kp<=512,0.0775,1
512,n<=8,sr<=70%,kvB<=8k,kp=0,0.0247,1
512,n<=8,sr>70%,kvB<=1k,kp<=1k,0.3413,4
512,n<=8,sr>70%,kvB<=1k,kp<=2k,0.374,4
512,n<=8,sr>70%,kvB<=1k,kp<=4k,0.3328,4
512,n<=8,sr>70%,kvB<=1k,kp<=512,0.4063,4
512,n<=8,sr>70%,kvB<=1k,kp=0,0.475,4
512,n<=8,sr>70%,kvB<=4k,kp<=1k,0.1489,4
512,n<=8,sr>70%,kvB<=4k,kp<=2k,0.1702,4
512,n<=8,sr>70%,kvB<=4k,kp<=4k,0.2118,4
512,n<=8,sr>70%,kvB<=4k,kp<=512,0.1245,4
512,n<=8,sr>70%,kvB<=4k,kp=0,0.1508,4
512,n<=8,sr>70%,kvB<=8k,kp<=1k,0.0292,2
512,n<=8,sr>70%,kvB<=8k,kp<=2k,0.0459,2
512,n<=8,sr>70%,kvB<=8k,kp<=4k,0.1211,2
512,n<=8,sr>70%,kvB<=8k,kp<=512,0.0527,2
512,n<=8,sr>70%,kvB<=8k,kp=0,-0.1588,2
1024,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0636,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0601,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0576,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=512,0.068,4
1024,n<=16,sr<=15%,kvB<=1k,kp=0,0.0839,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0752,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0651,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0311,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0921,4
1024,n<=16,sr<=15%,kvB<=4k,kp=0,0.097,4
1024,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.0564,2
1024,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.0555,2
1024,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.0398,2
1024,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0483,2
1024,n<=16,sr<=15%,kvB<=8k,kp=0,0.0459,2
1024,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1593,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.165,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.1378,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1626,4
1024,n<=16,sr<=40%,kvB<=1k,kp=0,0.1779,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0525,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0322,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0002,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0572,4
1024,n<=16,sr<=40%,kvB<=4k,kp=0,0.0546,4
1024,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.0484,2
1024,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.0534,2
1024,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.022,2
1024,n<=16,sr<=40%,kvB<=8k,kp<=512,0.0494,2
1024,n<=16,sr<=40%,kvB<=8k,kp=0,0.0431,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0543,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.023,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0279,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0543,2
1024,n<=16,sr<=70%,kvB<=1k,kp=0,0.1022,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0011,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0243,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.0655,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0073,2
1024,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0425,2
1024,n<=16,sr<=70%,kvB<=8k,kp<=1k,-0.0129,1
1024,n<=16,sr<=70%,kvB<=8k,kp<=2k,-0.004,1
1024,n<=16,sr<=70%,kvB<=8k,kp<=4k,-0.0079,1
1024,n<=16,sr<=70%,kvB<=8k,kp<=512,0.0,1
1024,n<=16,sr<=70%,kvB<=8k,kp=0,0.0031,1
1024,n<=16,sr>70%,kvB<=1k,kp<=1k,0.341,4
1024,n<=16,sr>70%,kvB<=1k,kp<=2k,0.3277,4
1024,n<=16,sr>70%,kvB<=1k,kp<=4k,0.3031,4
1024,n<=16,sr>70%,kvB<=1k,kp<=512,0.3407,4
1024,n<=16,sr>70%,kvB<=1k,kp=0,0.4165,4
1024,n<=16,sr>70%,kvB<=4k,kp<=1k,-0.0019,4
1024,n<=16,sr>70%,kvB<=4k,kp<=2k,0.0005,4
1024,n<=16,sr>70%,kvB<=4k,kp<=4k,-0.1126,4
1024,n<=16,sr>70%,kvB<=4k,kp<=512,0.0384,4
1024,n<=16,sr>70%,kvB<=4k,kp=0,-0.0392,4
1024,n<=16,sr>70%,kvB<=8k,kp<=1k,-0.2996,2
1024,n<=16,sr>70%,kvB<=8k,kp<=2k,-0.1572,2
1024,n<=16,sr>70%,kvB<=8k,kp<=4k,-0.0017,2
1024,n<=16,sr>70%,kvB<=8k,kp<=512,-0.3346,2
1024,n<=16,sr>70%,kvB<=8k,kp=0,-0.5062,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.0208,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.0726,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.1733,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.0064,2
1024,n<=2,sr<=70%,kvB<=1k,kp=0,0.1933,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.3603,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.3551,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0012,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=512,0.3567,2
1024,n<=2,sr<=70%,kvB<=4k,kp=0,0.3697,2
1024,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.3865,1
1024,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.3827,1
1024,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.4321,1
1024,n<=2,sr<=70%,kvB<=8k,kp<=512,0.3667,1
1024,n<=2,sr<=70%,kvB<=8k,kp=0,0.4003,1
1024,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0512,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0472,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0565,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0613,6
1024,n<=32,sr<=15%,kvB<=1k,kp=0,0.0558,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0215,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0133,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0125,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0341,6
1024,n<=32,sr<=15%,kvB<=4k,kp=0,0.0231,6
1024,n<=32,sr<=15%,kvB<=8k,kp<=1k,0.0075,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=2k,-0.0013,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=4k,-0.0049,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=512,0.0042,3
1024,n<=32,sr<=15%,kvB<=8k,kp=0,-0.0009,3
1024,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1572,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1578,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1742,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1516,2
1024,n<=32,sr<=40%,kvB<=1k,kp=0,0.154,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=1k,-0.0247,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0692,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0646,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.0105,2
1024,n<=32,sr<=40%,kvB<=4k,kp=0,-0.0356,2
1024,n<=32,sr<=40%,kvB<=8k,kp<=1k,-0.0162,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=2k,-0.0076,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=4k,-0.0202,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=512,-0.0268,1
1024,n<=32,sr<=40%,kvB<=8k,kp=0,-0.0314,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.003,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0086,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0088,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.0039,2
1024,n<=32,sr<=5%,kvB<=1k,kp=0,0.0105,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0251,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0223,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0107,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0302,2
1024,n<=32,sr<=5%,kvB<=4k,kp=0,0.0255,2
1024,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.0115,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.007,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0062,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0139,1
1024,n<=32,sr<=5%,kvB<=8k,kp=0,0.0123,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0783,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.1314,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.107,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0994,2
1024,n<=32,sr<=70%,kvB<=1k,kp=0,0.0811,2
1024,n<=32,sr<=70%,kvB<=4k,kp<=1k,-0.0758,2
1024,n<=32,sr<=70%,kvB<=4k,kp<=2k,-0.1576,2
1024,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.1504,2
1024,n<=32,sr<=70%,kvB<=4k,kp<=512,-0.1049,2
1024,n<=32,sr<=70%,kvB<=4k,kp=0,-0.1344,2
1024,n<=32,sr<=70%,kvB<=8k,kp<=1k,-0.0436,1
1024,n<=32,sr<=70%,kvB<=8k,kp<=2k,-0.071,1
1024,n<=32,sr<=70%,kvB<=8k,kp<=4k,-0.0986,1
1024,n<=32,sr<=70%,kvB<=8k,kp<=512,-0.0255,1
1024,n<=32,sr<=70%,kvB<=8k,kp=0,-0.0473,1
1024,n<=32,sr>70%,kvB<=1k,kp<=1k,0.4124,4
1024,n<=32,sr>70%,kvB<=1k,kp<=2k,0.4044,4
1024,n<=32,sr>70%,kvB<=1k,kp<=4k,0.4565,4
1024,n<=32,sr>70%,kvB<=1k,kp<=512,0.4023,4
1024,n<=32,sr>70%,kvB<=1k,kp=0,0.4293,4
1024,n<=32,sr>70%,kvB<=4k,kp<=1k,-0.0535,4
1024,n<=32,sr>70%,kvB<=4k,kp<=2k,0.015,4
1024,n<=32,sr>70%,kvB<=4k,kp<=4k,-0.1795,4
1024,n<=32,sr>70%,kvB<=4k,kp<=512,-0.0518,4
1024,n<=32,sr>70%,kvB<=4k,kp=0,-0.056,4
1024,n<=32,sr>70%,kvB<=8k,kp<=1k,-0.5803,2
1024,n<=32,sr>70%,kvB<=8k,kp<=2k,-0.6229,2
1024,n<=32,sr>70%,kvB<=8k,kp<=4k,-0.41,2
1024,n<=32,sr>70%,kvB<=8k,kp<=512,-0.3076,2
1024,n<=32,sr>70%,kvB<=8k,kp=0,-0.299,2
1024,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1718,2
1024,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.2219,2
1024,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.2013,2
1024,n<=4,sr<=40%,kvB<=1k,kp<=512,0.1825,2
1024,n<=4,sr<=40%,kvB<=1k,kp=0,0.2228,2
1024,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.17,2
1024,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.1453,2
1024,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.0234,2
1024,n<=4,sr<=40%,kvB<=4k,kp<=512,0.2272,2
1024,n<=4,sr<=40%,kvB<=4k,kp=0,0.2359,2
1024,n<=4,sr<=40%,kvB<=8k,kp<=1k,0.2404,1
1024,n<=4,sr<=40%,kvB<=8k,kp<=2k,0.2202,1
1024,n<=4,sr<=40%,kvB<=8k,kp<=4k,0.2193,1
1024,n<=4,sr<=40%,kvB<=8k,kp<=512,0.2398,1
1024,n<=4,sr<=40%,kvB<=8k,kp=0,0.2507,1
1024,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0709,2
1024,n<=4,sr<=70%,kvB<=1k,kp<=2k,-0.0483,2
1024,n<=4,sr<=70%,kvB<=1k,kp<=4k,-0.1538,2
1024,n<=4,sr<=70%,kvB<=1k,kp<=512,0.0772,2
1024,n<=4,sr<=70%,kvB<=1k,kp=0,0.1881,2
1024,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.2037,2
1024,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.2128,2
1024,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.0075,2
1024,n<=4,sr<=70%,kvB<=4k,kp<=512,0.1964,2
1024,n<=4,sr<=70%,kvB<=4k,kp=0,0.2299,2
1024,n<=4,sr<=70%,kvB<=8k,kp<=1k,0.2541,1
1024,n<=4,sr<=70%,kvB<=8k,kp<=2k,0.1921,1
1024,n<=4,sr<=70%,kvB<=8k,kp<=4k,0.2305,1
1024,n<=4,sr<=70%,kvB<=8k,kp<=512,0.2581,1
1024,n<=4,sr<=70%,kvB<=8k,kp=0,0.2247,1
1024,n<=4,sr>70%,kvB<=1k,kp<=1k,0.1917,2
1024,n<=4,sr>70%,kvB<=1k,kp<=2k,0.0207,2
1024,n<=4,sr>70%,kvB<=1k,kp<=4k,0.1609,2
1024,n<=4,sr>70%,kvB<=1k,kp<=512,0.1822,2
1024,n<=4,sr>70%,kvB<=1k,kp=0,0.2375,2
1024,n<=4,sr>70%,kvB<=4k,kp<=1k,0.2832,2
1024,n<=4,sr>70%,kvB<=4k,kp<=2k,0.2124,2
1024,n<=4,sr>70%,kvB<=4k,kp<=4k,0.0364,2
1024,n<=4,sr>70%,kvB<=4k,kp<=512,0.28,2
1024,n<=4,sr>70%,kvB<=4k,kp=0,0.3002,2
1024,n<=4,sr>70%,kvB<=8k,kp<=1k,0.2989,1
1024,n<=4,sr>70%,kvB<=8k,kp<=2k,0.251,1
1024,n<=4,sr>70%,kvB<=8k,kp<=4k,0.2373,1
1024,n<=4,sr>70%,kvB<=8k,kp<=512,0.2532,1
1024,n<=4,sr>70%,kvB<=8k,kp=0,0.2277,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0782,2
1024,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0694,2
1024,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.1011,2
1024,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0783,2
1024,n<=8,sr<=15%,kvB<=1k,kp=0,0.1032,2
1024,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.1375,2
1024,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.08,2
1024,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.05,2
1024,n<=8,sr<=15%,kvB<=4k,kp<=512,0.1525,2
1024,n<=8,sr<=15%,kvB<=4k,kp=0,0.1654,2
1024,n<=8,sr<=15%,kvB<=8k,kp<=1k,0.1324,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.1393,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=4k,0.1115,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=512,0.1335,1
1024,n<=8,sr<=15%,kvB<=8k,kp=0,0.1268,1
1024,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.127,4
1024,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.0948,4
1024,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.0939,4
1024,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1237,4
1024,n<=8,sr<=40%,kvB<=1k,kp=0,0.1521,4
1024,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.1393,4
1024,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0992,4
1024,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0487,4
1024,n<=8,sr<=40%,kvB<=4k,kp<=512,0.1481,4
1024,n<=8,sr<=40%,kvB<=4k,kp=0,0.148,4
1024,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.1339,2
1024,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.1421,2
1024,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.129,2
1024,n<=8,sr<=40%,kvB<=8k,kp<=512,0.132,2
1024,n<=8,sr<=40%,kvB<=8k,kp=0,0.1142,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0059,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.0305,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.0032,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=512,0.0363,2
1024,n<=8,sr<=70%,kvB<=1k,kp=0,0.104,2
1024,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.128,2
1024,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0833,2
1024,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0141,2
1024,n<=8,sr<=70%,kvB<=4k,kp<=512,0.1143,2
1024,n<=8,sr<=70%,kvB<=4k,kp=0,0.107,2
1024,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.1214,1
1024,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.1485,1
1024,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.1335,1
1024,n<=8,sr<=70%,kvB<=8k,kp<=512,0.1179,1
1024,n<=8,sr<=70%,kvB<=8k,kp=0,0.0835,1
1024,n<=8,sr>70%,kvB<=1k,kp<=1k,0.3507,4
1024,n<=8,sr>70%,kvB<=1k,kp<=2k,0.3907,4
1024,n<=8,sr>70%,kvB<=1k,kp<=4k,0.373,4
1024,n<=8,sr>70%,kvB<=1k,kp<=512,0.3846,4
1024,n<=8,sr>70%,kvB<=1k,kp=0,0.4886,4
1024,n<=8,sr>70%,kvB<=4k,kp<=1k,0.1679,4
1024,n<=8,sr>70%,kvB<=4k,kp<=2k,0.1972,4
1024,n<=8,sr>70%,kvB<=4k,kp<=4k,0.0715,4
1024,n<=8,sr>70%,kvB<=4k,kp<=512,0.2401,4
1024,n<=8,sr>70%,kvB<=4k,kp=0,0.1828,4
1024,n<=8,sr>70%,kvB<=8k,kp<=1k,0.1338,2
1024,n<=8,sr>70%,kvB<=8k,kp<=2k,0.1566,2
1024,n<=8,sr>70%,kvB<=8k,kp<=4k,0.1318,2
1024,n<=8,sr>70%,kvB<=8k,kp<=512,0.1066,2
1024,n<=8,sr>70%,kvB<=8k,kp=0,0.0235,2
2048,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0294,4
2048,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0584,4
2048,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.1125,4
2048,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0591,4
2048,n<=16,sr<=15%,kvB<=1k,kp=0,0.0427,4
2048,n<=16,sr<=15%,kvB<=4k,kp<=1k,-0.0096,4
2048,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0248,4
2048,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0337,4
2048,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0731,4
2048,n<=16,sr<=15%,kvB<=4k,kp=0,0.0751,4
2048,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.0654,2
2048,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.0576,2
2048,n<=16,sr<=15%,kvB<=8k,kp<=4k,-0.0622,2
2048,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0643,2
2048,n<=16,sr<=15%,kvB<=8k,kp=0,0.0488,2
2048,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1298,4
2048,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.0149,4
2048,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.1042,4
2048,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1647,4
2048,n<=16,sr<=40%,kvB<=1k,kp=0,0.182,4
2048,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0764,4
2048,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0322,4
2048,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0906,4
2048,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0507,4
2048,n<=16,sr<=40%,kvB<=4k,kp=0,0.0443,4
2048,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.0743,2
2048,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.0933,2
2048,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.0403,2
2048,n<=16,sr<=40%,kvB<=8k,kp<=512,0.0642,2
2048,n<=16,sr<=40%,kvB<=8k,kp=0,0.0378,2
2048,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.0823,1
2048,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.1106,2
2048,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.0287,2
2048,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0206,2
2048,n<=16,sr<=70%,kvB<=1k,kp=0,0.0508,2
2048,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.105,2
2048,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0112,2
2048,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.1047,2
2048,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.1629,2
2048,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0151,2
2048,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.0635,1
2048,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.0199,1
2048,n<=16,sr<=70%,kvB<=8k,kp<=4k,0.0844,1
2048,n<=16,sr<=70%,kvB<=8k,kp<=512,0.0836,1
2048,n<=16,sr<=70%,kvB<=8k,kp=0,-0.0362,1
2048,n<=16,sr>70%,kvB<=1k,kp<=1k,0.286,4
2048,n<=16,sr>70%,kvB<=1k,kp<=2k,0.2825,3
2048,n<=16,sr>70%,kvB<=1k,kp<=4k,0.3129,3
2048,n<=16,sr>70%,kvB<=1k,kp<=512,0.1111,4
2048,n<=16,sr>70%,kvB<=1k,kp=0,0.4041,4
2048,n<=16,sr>70%,kvB<=4k,kp<=1k,-0.0645,4
2048,n<=16,sr>70%,kvB<=4k,kp<=2k,0.1355,4
2048,n<=16,sr>70%,kvB<=4k,kp<=4k,0.2858,4
2048,n<=16,sr>70%,kvB<=4k,kp<=512,-0.0287,4
2048,n<=16,sr>70%,kvB<=4k,kp=0,-0.1757,4
2048,n<=16,sr>70%,kvB<=8k,kp<=1k,-0.0555,2
2048,n<=16,sr>70%,kvB<=8k,kp<=2k,-0.0807,2
2048,n<=16,sr>70%,kvB<=8k,kp<=4k,-0.0656,2
2048,n<=16,sr>70%,kvB<=8k,kp<=512,-0.1169,2
2048,n<=16,sr>70%,kvB<=8k,kp=0,-0.1775,2
2048,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.3641,2
2048,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.0113,2
2048,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.1211,2
2048,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0308,2
2048,n<=2,sr<=70%,kvB<=1k,kp=0,0.8067,2
2048,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.2396,2
2048,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.2747,2
2048,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.805,2
2048,n<=2,sr<=70%,kvB<=4k,kp<=512,0.2633,2
2048,n<=2,sr<=70%,kvB<=4k,kp=0,0.3472,2
2048,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.3542,1
2048,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.4961,1
2048,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.5864,1
2048,n<=2,sr<=70%,kvB<=8k,kp<=512,0.5255,1
2048,n<=2,sr<=70%,kvB<=8k,kp=0,0.3411,1
2048,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0386,6
2048,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.135,6
2048,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0985,6
2048,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0666,6
2048,n<=32,sr<=15%,kvB<=1k,kp=0,0.0227,6
2048,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0215,6
2048,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.0051,6
2048,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0179,6
2048,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0165,6
2048,n<=32,sr<=15%,kvB<=4k,kp=0,0.0183,6
2048,n<=32,sr<=15%,kvB<=8k,kp<=1k,-0.0027,3
2048,n<=32,sr<=15%,kvB<=8k,kp<=2k,-0.0042,3
2048,n<=32,sr<=15%,kvB<=8k,kp<=4k,0.0037,3
2048,n<=32,sr<=15%,kvB<=8k,kp<=512,-0.0025,3
2048,n<=32,sr<=15%,kvB<=8k,kp=0,0.0009,3
2048,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1913,2
2048,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.3723,2
2048,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.0736,2
2048,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1698,2
2048,n<=32,sr<=40%,kvB<=1k,kp=0,0.1155,2
2048,n<=32,sr<=40%,kvB<=4k,kp<=1k,-0.0254,2
2048,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.0146,2
2048,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0455,2
2048,n<=32,sr<=40%,kvB<=4k,kp<=512,-0.0427,2
2048,n<=32,sr<=40%,kvB<=4k,kp=0,-0.0899,2
2048,n<=32,sr<=40%,kvB<=8k,kp<=1k,-0.0292,1
2048,n<=32,sr<=40%,kvB<=8k,kp<=2k,-0.0495,1
2048,n<=32,sr<=40%,kvB<=8k,kp<=4k,-0.0024,1
2048,n<=32,sr<=40%,kvB<=8k,kp<=512,-0.0199,1
2048,n<=32,sr<=40%,kvB<=8k,kp=0,-0.0122,1
2048,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.1369,2
2048,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.2642,2
2048,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.1073,2
2048,n<=32,sr<=5%,kvB<=1k,kp<=512,0.039,2
2048,n<=32,sr<=5%,kvB<=1k,kp=0,0.0132,2
2048,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0068,2
