pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
512,n<=8,sr>70%,kvB<=4k,kp<=4k,0.0783,4
512,n<=8,sr>70%,kvB<=4k,kp<=512,0.3414,4
512,n<=8,sr>70%,kvB<=4k,kp=0,0.3544,4
512,n<=8,sr>70%,kvB<=8k,kp<=1k,0.5105,2
512,n<=8,sr>70%,kvB<=8k,kp<=2k,0.1448,2
512,n<=8,sr>70%,kvB<=8k,kp<=4k,0.0171,2
512,n<=8,sr>70%,kvB<=8k,kp<=512,-0.0127,2
512,n<=8,sr>70%,kvB<=8k,kp=0,0.3005,2
1024,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0834,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0749,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0792,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0794,4
1024,n<=16,sr<=15%,kvB<=1k,kp=0,0.103,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1022,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0854,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0538,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1027,4
1024,n<=16,sr<=15%,kvB<=4k,kp=0,0.0963,4
1024,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.0698,2
1024,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.0838,2
1024,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.0622,2
1024,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0725,2
1024,n<=16,sr<=15%,kvB<=8k,kp=0,0.0605,2
1024,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1971,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.1888,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.1955,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1947,4
1024,n<=16,sr<=40%,kvB<=1k,kp=0,0.2161,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0835,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0679,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0097,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0706,4
1024,n<=16,sr<=40%,kvB<=4k,kp=0,0.0614,4
1024,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.0726,2
1024,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.0562,2
1024,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.0822,2
1024,n<=16,sr<=40%,kvB<=8k,kp<=512,0.0533,2
1024,n<=16,sr<=40%,kvB<=8k,kp=0,0.0501,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.1,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.1136,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0993,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0868,2
1024,n<=16,sr<=70%,kvB<=1k,kp=0,0.1738,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.0073,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.1009,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.0392,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0792,2
1024,n<=16,sr<=70%,kvB<=4k,kp=0,0.0354,2
1024,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.057,1
1024,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.0602,1
1024,n<=16,sr<=70%,kvB<=8k,kp<=4k,0.0843,1
1024,n<=16,sr<=70%,kvB<=8k,kp<=512,0.0338,1
1024,n<=16,sr<=70%,kvB<=8k,kp=0,0.04,1
1024,n<=16,sr>70%,kvB<=1k,kp<=1k,0.4586,4
1024,n<=16,sr>70%,kvB<=1k,kp<=2k,0.4345,4
1024,n<=16,sr>70%,kvB<=1k,kp<=4k,0.4487,4
1024,n<=16,sr>70%,kvB<=1k,kp<=512,0.4692,4
1024,n<=16,sr>70%,kvB<=1k,kp=0,0.4736,4
1024,n<=16,sr>70%,kvB<=4k,kp<=1k,0.2436,4
1024,n<=16,sr>70%,kvB<=4k,kp<=2k,0.1362,4
1024,n<=16,sr>70%,kvB<=4k,kp<=4k,0.1642,4
1024,n<=16,sr>70%,kvB<=4k,kp<=512,0.0537,4
1024,n<=16,sr>70%,kvB<=4k,kp=0,0.0294,4
1024,n<=16,sr>70%,kvB<=8k,kp<=1k,-0.015,2
1024,n<=16,sr>70%,kvB<=8k,kp<=2k,-0.1601,2
1024,n<=16,sr>70%,kvB<=8k,kp<=4k,0.1212,2
1024,n<=16,sr>70%,kvB<=8k,kp<=512,-0.0097,2
1024,n<=16,sr>70%,kvB<=8k,kp=0,0.0237,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.1788,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.0594,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.3748,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.0272,2
1024,n<=2,sr<=70%,kvB<=1k,kp=0,0.3652,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.4865,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.4229,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.3472,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=512,0.5411,2
1024,n<=2,sr<=70%,kvB<=4k,kp=0,0.5535,2
1024,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.5701,1
1024,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.5171,1
1024,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.5634,1
1024,n<=2,sr<=70%,kvB<=8k,kp<=512,0.5659,1
1024,n<=2,sr<=70%,kvB<=8k,kp=0,0.5348,1
1024,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0727,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.078,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0777,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0702,6
1024,n<=32,sr<=15%,kvB<=1k,kp=0,0.0789,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0435,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0465,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0358,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0431,6
1024,n<=32,sr<=15%,kvB<=4k,kp=0,0.0336,6
1024,n<=32,sr<=15%,kvB<=8k,kp<=1k,0.024,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=2k,0.0296,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=4k,0.0303,3
1024,n<=32,sr<=15%,kvB<=8k,kp<=512,0.0276,3
1024,n<=32,sr<=15%,kvB<=8k,kp=0,0.0303,3
1024,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.2112,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2215,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2181,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1935,2
1024,n<=32,sr<=40%,kvB<=1k,kp=0,0.2032,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0271,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0342,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0184,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0262,2
1024,n<=32,sr<=40%,kvB<=4k,kp=0,0.0265,2
1024,n<=32,sr<=40%,kvB<=8k,kp<=1k,0.019,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=2k,0.0173,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=4k,0.0207,1
1024,n<=32,sr<=40%,kvB<=8k,kp<=512,0.0174,1
1024,n<=32,sr<=40%,kvB<=8k,kp=0,0.022,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0194,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0223,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0216,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0213,2
1024,n<=32,sr<=5%,kvB<=1k,kp=0,0.0309,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0382,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0338,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0228,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0377,2
1024,n<=32,sr<=5%,kvB<=4k,kp=0,0.0349,2
1024,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.0298,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0391,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0375,1
1024,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0291,1
1024,n<=32,sr<=5%,kvB<=8k,kp=0,0.0333,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0876,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.092,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0959,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0935,2
1024,n<=32,sr<=70%,kvB<=1k,kp=0,0.0986,2
1024,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0117,2
1024,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0034,2
1024,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.0553,2
1024,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0179,2
1024,n<=32,sr<=70%,kvB<=4k,kp=0,0.0031,2
1024,n<=32,sr<=70%,kvB<=8k,kp<=1k,-0.0073,1
1024,n<=32,sr<=70%,kvB<=8k,kp<=2k,0.0046,1
1024,n<=32,sr<=70%,kvB<=8k,kp<=4k,0.0275,1
1024,n<=32,sr<=70%,kvB<=8k,kp<=512,-0.0049,1
1024,n<=32,sr<=70%,kvB<=8k,kp=0,0.0136,1
1024,n<=32,sr>70%,kvB<=1k,kp<=1k,0.4527,4
1024,n<=32,sr>70%,kvB<=1k,kp<=2k,0.4872,4
1024,n<=32,sr>70%,kvB<=1k,kp<=4k,0.4948,4
1024,n<=32,sr>70%,kvB<=1k,kp<=512,0.4144,4
1024,n<=32,sr>70%,kvB<=1k,kp=0,0.4211,4
1024,n<=32,sr>70%,kvB<=4k,kp<=1k,0.0374,4
1024,n<=32,sr>70%,kvB<=4k,kp<=2k,0.0541,4
1024,n<=32,sr>70%,kvB<=4k,kp<=4k,0.094,4
1024,n<=32,sr>70%,kvB<=4k,kp<=512,0.0027,4
1024,n<=32,sr>70%,kvB<=4k,kp=0,0.0092,4
1024,n<=32,sr>70%,kvB<=8k,kp<=1k,-0.0257,2
1024,n<=32,sr>70%,kvB<=8k,kp<=2k,0.0183,2
1024,n<=32,sr>70%,kvB<=8k,kp<=4k,0.0462,2
1024,n<=32,sr>70%,kvB<=8k,kp<=512,-0.011,2
1024,n<=32,sr>70%,kvB<=8k,kp=0,-0.0031,2
1024,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.2359,2
1024,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.2023,2
1024,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1315,2
1024,n<=4,sr<=40%,kvB<=1k,kp<=512,0.2348,2
1024,n<=4,sr<=40%,kvB<=1k,kp=0,0.2887,2
1024,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.3331,2
1024,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.2492,2
1024,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0362,2
1024,n<=4,sr<=40%,kvB<=4k,kp<=512,0.3563,2
1024,n<=4,sr<=40%,kvB<=4k,kp=0,0.3845,2
1024,n<=4,sr<=40%,kvB<=8k,kp<=1k,0.3681,1
1024,n<=4,sr<=40%,kvB<=8k,kp<=2k,0.3729,1
1024,n<=4,sr<=40%,kvB<=8k,kp<=4k,0.3589,1
1024,n<=4,sr<=40%,kvB<=8k,kp<=512,0.3651,1
1024,n<=4,sr<=40%,kvB<=8k,kp=0,0.3702,1
1024,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.0679,2
1024,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0161,2
1024,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.0485,2
1024,n<=4,sr<=70%,kvB<=1k,kp<=512,-0.0133,2
1024,n<=4,sr<=70%,kvB<=1k,kp=0,0.3188,2
1024,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.3388,2
1024,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.3748,2
1024,n<=4,sr<=70%,kvB<=4k,kp<=4k,0.1192,2
1024,n<=4,sr<=70%,kvB<=4k,kp<=512,0.3562,2
1024,n<=4,sr<=70%,kvB<=4k,kp=0,0.3553,2
1024,n<=4,sr<=70%,kvB<=8k,kp<=1k,0.35,1
1024,n<=4,sr<=70%,kvB<=8k,kp<=2k,0.425,1
1024,n<=4,sr<=70%,kvB<=8k,kp<=4k,0.3165,1
1024,n<=4,sr<=70%,kvB<=8k,kp<=512,0.3351,1
1024,n<=4,sr<=70%,kvB<=8k,kp=0,0.3492,1
1024,n<=4,sr>70%,kvB<=1k,kp<=1k,0.2536,2
1024,n<=4,sr>70%,kvB<=1k,kp<=2k,0.2494,2
1024,n<=4,sr>70%,kvB<=1k,kp<=4k,0.1934,2
1024,n<=4,sr>70%,kvB<=1k,kp<=512,0.3617,2
1024,n<=4,sr>70%,kvB<=1k,kp=0,0.4297,2
1024,n<=4,sr>70%,kvB<=4k,kp<=1k,0.3837,2
1024,n<=4,sr>70%,kvB<=4k,kp<=2k,0.2874,2
1024,n<=4,sr>70%,kvB<=4k,kp<=4k,0.1223,2
1024,n<=4,sr>70%,kvB<=4k,kp<=512,0.3878,2
1024,n<=4,sr>70%,kvB<=4k,kp=0,0.4093,2
1024,n<=4,sr>70%,kvB<=8k,kp<=1k,0.309,1
1024,n<=4,sr>70%,kvB<=8k,kp<=2k,0.5151,1
1024,n<=4,sr>70%,kvB<=8k,kp<=4k,0.3361,1
1024,n<=4,sr>70%,kvB<=8k,kp<=512,0.2779,1
1024,n<=4,sr>70%,kvB<=8k,kp=0,0.2495,1
1024,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.1131,2
1024,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.1372,2
1024,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.1016,2
1024,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1103,2
1024,n<=8,sr<=15%,kvB<=1k,kp=0,0.1513,2
1024,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.2163,2
1024,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.1461,2
1024,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0573,2
1024,n<=8,sr<=15%,kvB<=4k,kp<=512,0.2261,2
1024,n<=8,sr<=15%,kvB<=4k,kp=0,0.2235,2
1024,n<=8,sr<=15%,kvB<=8k,kp<=1k,0.1641,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=2k,0.2228,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=4k,0.1605,1
1024,n<=8,sr<=15%,kvB<=8k,kp<=512,0.1635,1
1024,n<=8,sr<=15%,kvB<=8k,kp=0,0.1587,1
1024,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.148,4
1024,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1683,4
1024,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1383,4
1024,n<=8,sr<=40%,kvB<=1k,kp<=512,0.1388,4
1024,n<=8,sr<=40%,kvB<=1k,kp=0,0.2101,4
1024,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.2022,4
1024,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.1619,4
1024,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0347,4
1024,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2134,4
1024,n<=8,sr<=40%,kvB<=4k,kp=0,0.1965,4
1024,n<=8,sr<=40%,kvB<=8k,kp<=1k,0.1471,2
1024,n<=8,sr<=40%,kvB<=8k,kp<=2k,0.1729,2
1024,n<=8,sr<=40%,kvB<=8k,kp<=4k,0.2045,2
1024,n<=8,sr<=40%,kvB<=8k,kp<=512,0.1399,2
1024,n<=8,sr<=40%,kvB<=8k,kp=0,0.1287,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0995,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.1072,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.1182,2
1024,n<=8,sr<=70%,kvB<=1k,kp<=512,0.0945,2
1024,n<=8,sr<=70%,kvB<=1k,kp=0,0.2362,2
1024,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.1836,2
1024,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.1896,2
1024,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.005,2
1024,n<=8,sr<=70%,kvB<=4k,kp<=512,0.1845,2
1024,n<=8,sr<=70%,kvB<=4k,kp=0,0.1686,2
1024,n<=8,sr<=70%,kvB<=8k,kp<=1k,0.1418,1
1024,n<=8,sr<=70%,kvB<=8k,kp<=2k,0.2139,1
1024,n<=8,sr<=70%,kvB<=8k,kp<=4k,0.2363,1
1024,n<=8,sr<=70%,kvB<=8k,kp<=512,0.1085,1
1024,n<=8,sr<=70%,kvB<=8k,kp=0,0.1128,1
1024,n<=8,sr>70%,kvB<=1k,kp<=1k,0.4314,4
1024,n<=8,sr>70%,kvB<=1k,kp<=2k,0.5364,4
1024,n<=8,sr>70%,kvB<=1k,kp<=4k,0.4631,4
1024,n<=8,sr>70%,kvB<=1k,kp<=512,0.4421,4
1024,n<=8,sr>70%,kvB<=1k,kp=0,0.505,4
1024,n<=8,sr>70%,kvB<=4k,kp<=1k,0.3107,4
1024,n<=8,sr>70%,kvB<=4k,kp<=2k,0.2248,4
1024,n<=8,sr>70%,kvB<=4k,kp<=4k,0.1893,4
1024,n<=8,sr>70%,kvB<=4k,kp<=512,0.1687,4
1024,n<=8,sr>70%,kvB<=4k,kp=0,0.1848,4
1024,n<=8,sr>70%,kvB<=8k,kp<=1k,0.1108,2
1024,n<=8,sr>70%,kvB<=8k,kp<=2k,-0.1505,2
1024,n<=8,sr>70%,kvB<=8k,kp<=4k,0.2182,2
1024,n<=8,sr>70%,kvB<=8k,kp<=512,0.1045,2
1024,n<=8,sr>70%,kvB<=8k,kp=0,0.1013,2
2048,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0751,4
2048,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0695,4
2048,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0802,4
2048,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0815,4
2048,n<=16,sr<=15%,kvB<=1k,kp=0,0.0814,4
2048,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.0998,4
2048,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0588,4
2048,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.0504,4
2048,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1091,4
2048,n<=16,sr<=15%,kvB<=4k,kp=0,0.1145,4
2048,n<=16,sr<=15%,kvB<=8k,kp<=1k,0.0823,2
2048,n<=16,sr<=15%,kvB<=8k,kp<=2k,0.0955,2
2048,n<=16,sr<=15%,kvB<=8k,kp<=4k,0.0588,2
2048,n<=16,sr<=15%,kvB<=8k,kp<=512,0.0782,2
2048,n<=16,sr<=15%,kvB<=8k,kp=0,0.0749,2
2048,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1985,4
2048,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.1858,4
2048,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.1864,4
2048,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2046,4
2048,n<=16,sr<=40%,kvB<=1k,kp=0,0.1993,4
2048,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.0888,4
2048,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.0402,4
2048,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.0107,4
2048,n<=16,sr<=40%,kvB<=4k,kp<=512,0.0911,4
2048,n<=16,sr<=40%,kvB<=4k,kp=0,0.0831,4
2048,n<=16,sr<=40%,kvB<=8k,kp<=1k,0.0755,2
2048,n<=16,sr<=40%,kvB<=8k,kp<=2k,0.0954,2
2048,n<=16,sr<=40%,kvB<=8k,kp<=4k,0.078,2
2048,n<=16,sr<=40%,kvB<=8k,kp<=512,0.0748,2
2048,n<=16,sr<=40%,kvB<=8k,kp=0,0.0713,2
2048,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.1074,2
2048,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.1019,2
2048,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0751,2
2048,n<=16,sr<=70%,kvB<=1k,kp<=512,0.1038,2
2048,n<=16,sr<=70%,kvB<=1k,kp=0,0.1177,2
2048,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.07,2
2048,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.0583,2
2048,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.0742,2
2048,n<=16,sr<=70%,kvB<=4k,kp<=512,0.0812,2
2048,n<=16,sr<=70%,kvB<=4k,kp=0,0.0716,2
2048,n<=16,sr<=70%,kvB<=8k,kp<=1k,0.0581,1
2048,n<=16,sr<=70%,kvB<=8k,kp<=2k,0.0831,1
2048,n<=16,sr<=70%,kvB<=8k,kp<=4k,0.0846,1
2048,n<=16,sr<=70%,kvB<=8k,kp<=512,0.0232,1
2048,n<=16,sr<=70%,kvB<=8k,kp=0,0.0412,1
2048,n<=16,sr>70%,kvB<=1k,kp<=1k,0.4841,4
2048,n<=16,sr>70%,kvB<=1k,kp<=2k,0.4428,4
2048,n<=16,sr>70%,kvB<=1k,kp<=4k,0.4315,4
2048,n<=16,sr>70%,kvB<=1k,kp<=512,0.4729,4
2048,n<=16,sr>70%,kvB<=1k,kp=0,0.4726,4
2048,n<=16,sr>70%,kvB<=4k,kp<=1k,0.1367,4
2048,n<=16,sr>70%,kvB<=4k,kp<=2k,0.1594,4
2048,n<=16,sr>70%,kvB<=4k,kp<=4k,0.0859,4
2048,n<=16,sr>70%,kvB<=4k,kp<=512,0.1614,4
2048,n<=16,sr>70%,kvB<=4k,kp=0,0.1202,4
2048,n<=16,sr>70%,kvB<=8k,kp<=1k,0.0396,2
2048,n<=16,sr>70%,kvB<=8k,kp<=2k,0.1321,2
2048,n<=16,sr>70%,kvB<=8k,kp<=4k,0.0733,2
2048,n<=16,sr>70%,kvB<=8k,kp<=512,0.0117,2
2048,n<=16,sr>70%,kvB<=8k,kp=0,0.0269,2
2048,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.0707,2
2048,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.2425,2
2048,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.1087,2
2048,n<=2,sr<=70%,kvB<=1k,kp<=512,0.1067,2
2048,n<=2,sr<=70%,kvB<=1k,kp=0,0.1343,2
2048,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.4646,2
2048,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.134,2
2048,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.0856,2
2048,n<=2,sr<=70%,kvB<=4k,kp<=512,0.4672,2
2048,n<=2,sr<=70%,kvB<=4k,kp=0,0.4794,2
2048,n<=2,sr<=70%,kvB<=8k,kp<=1k,0.5107,1
2048,n<=2,sr<=70%,kvB<=8k,kp<=2k,0.52,1
2048,n<=2,sr<=70%,kvB<=8k,kp<=4k,0.5003,1
2048,n<=2,sr<=70%,kvB<=8k,kp<=512,0.5504,1
2048,n<=2,sr<=70%,kvB<=8k,kp=0,0.5494,1
2048,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0814,6
2048,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0773,6
2048,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0785,6
2048,n<=32,sr<=15%,kvB<=1k,kp<=512,0.0738,6
2048,n<=32,sr<=15%,kvB<=1k,kp=0,0.0732,6
2048,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0605,6
2048,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0476,6
2048,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0421,6
2048,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0595,6
2048,n<=32,sr<=15%,kvB<=4k,kp=0,0.0567,6
2048,n<=32,sr<=15%,kvB<=8k,kp<=1k,0.0382,3
2048,n<=32,sr<=15%,kvB<=8k,kp<=2k,0.0435,3
2048,n<=32,sr<=15%,kvB<=8k,kp<=4k,0.0339,3
2048,n<=32,sr<=15%,kvB<=8k,kp<=512,0.0326,3
2048,n<=32,sr<=15%,kvB<=8k,kp=0,0.0279,3
2048,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.2193,2
2048,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.2168,2
2048,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.2302,2
2048,n<=32,sr<=40%,kvB<=1k,kp<=512,0.2091,2
2048,n<=32,sr<=40%,kvB<=1k,kp=0,0.2123,2
2048,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0488,2
2048,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0313,2
2048,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0162,2
2048,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0487,2
2048,n<=32,sr<=40%,kvB<=4k,kp=0,0.0414,2
2048,n<=32,sr<=40%,kvB<=8k,kp<=1k,0.0454,1
2048,n<=32,sr<=40%,kvB<=8k,kp<=2k,0.0503,1
2048,n<=32,sr<=40%,kvB<=8k,kp<=4k,0.0402,1
2048,n<=32,sr<=40%,kvB<=8k,kp<=512,0.0311,1
2048,n<=32,sr<=40%,kvB<=8k,kp=0,0.0227,1
2048,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.02,2
2048,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0232,2
2048,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0208,2
2048,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0228,2
2048,n<=32,sr<=5%,kvB<=1k,kp=0,0.0215,2
2048,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0413,2
2048,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0274,2
2048,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0235,2
2048,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0442,2
2048,n<=32,sr<=5%,kvB<=4k,kp=0,0.0411,2
2048,n<=32,sr<=5%,kvB<=8k,kp<=1k,0.0449,1
2048,n<=32,sr<=5%,kvB<=8k,kp<=2k,0.0485,1
2048,n<=32,sr<=5%,kvB<=8k,kp<=4k,0.0431,1
2048,n<=32,sr<=5%,kvB<=8k,kp<=512,0.0417,1
2048,n<=32,sr<=5%,kvB<=8k,kp=0,0.0385,1
2048,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.1049,2
2048,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0964,2
2048,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0964,2
