hardware,model,layer_name,input,kv_cache,latency(ns)
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,256,0,40523
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,256,0,38725
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,256,0,52473
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,256,0,41692
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,256,0,40643
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,256,0,64610
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,256,0,47755
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,224,0,68467
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,224,0,42167
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,224,0,41400
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,224,0,41371
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,224,0,294589
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,224,0,52918
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,224,0,66723
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,224,0,41493
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,224,0,40134
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,224,0,52176
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,224,0,41333
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,224,0,42318
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,224,0,65029
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,224,0,47154
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,192,0,73265
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,192,0,41069
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,192,0,40527
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,192,0,39910
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,192,0,294505
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,192,0,51550
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,192,0,66064
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,192,0,41051
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,192,0,39300
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,192,0,55374
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,192,0,41031
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,192,0,41001
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,192,0,62331
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,192,0,49789
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,160,0,67334
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,160,0,45222
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,160,0,41420
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,160,0,41010
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,160,0,294388
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,160,0,53468
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,160,0,65758
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,160,0,39375
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,160,0,42917
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,160,0,52583
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,160,0,41101
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,160,0,43974
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,160,0,62920
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,160,0,46353
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,128,0,70630
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,128,0,41957
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,128,0,41192
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,128,0,39250
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,128,0,296161
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,128,0,50063
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,128,0,67901
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,128,0,41110
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,128,0,40031
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,128,0,52730
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,128,0,40622
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,128,0,41336
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,128,0,62241
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,128,0,48205
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,96,0,68970
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,96,0,41991
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,96,0,41521
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,96,0,39822
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,96,0,296114
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,96,0,51149
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,96,0,65872
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,96,0,41089
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,96,0,39840
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,96,0,52517
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,96,0,41132
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,96,0,41293
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,96,0,63067
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,96,0,47203
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,64,0,69947
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,64,0,41491
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,64,0,41180
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,64,0,40057
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,64,0,293948
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,64,0,51189
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,64,0,67116
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,64,0,40729
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,64,0,39234
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,64,0,52590
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,64,0,41135
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,64,0,41361
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,64,0,63648
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,64,0,47657
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,32,0,69721
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,32,0,41639
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,32,0,41685
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,32,0,40820
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,32,0,297742
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,32,0,52154
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,32,0,66563
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,32,0,41244
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,32,0,39337
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,32,0,52978
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,32,0,40757
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,32,0,40936
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,32,0,63202
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,32,0,47021
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,0,69245
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,0,42436
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,0,41647
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,0,39996
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,0,268385
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,0,51586
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,0,67535
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,0,40763
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,0,39297
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,0,52609
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,0,40842
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,0,40951
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,0,63738
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,0,47533
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,2048,69965
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,2048,42631
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,2048,42535
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,2048,40610
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,2048,242298
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,2048,50760
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,2048,67901
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,2048,41558
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,2048,39312
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,2048,53221
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,2048,41772
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,2048,45963
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,2048,64372
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,2048,47397
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,2016,69754
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,2016,41859
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,2016,42461
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,2016,40402
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,2016,241092
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,2016,51321
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,2016,66843
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,2016,40223
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,2016,39731
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,2016,53320
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,2016,41381
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,2016,45816
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,2016,64244
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,2016,47924
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1984,70368
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1984,42718
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1984,43497
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1984,40880
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1984,241739
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1984,51542
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1984,67131
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1984,40100
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1984,40738
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1984,52949
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1984,41321
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1984,46467
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1984,64474
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1984,48067
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1952,69901
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1952,42125
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1952,42062
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1952,40554
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1952,238640
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1952,51128
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1952,67654
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1952,40583
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1952,40677
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1952,52568
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1952,40904
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1952,45569
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1952,63722
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1952,48007
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1920,69412
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1920,41791
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1920,42829
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1920,40473
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1920,241805
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1920,50377
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1920,66905
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1920,40776
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1920,39782
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1920,53873
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1920,40948
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1920,45639
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1920,64978
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1920,47653
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1888,70244
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1888,42444
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1888,41961
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1888,40098
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1888,240644
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1888,50769
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1888,67213
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1888,40409
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1888,39867
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1888,52915
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1888,41194
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1888,45765
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1888,64491
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1888,47521
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1856,71026
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1856,42500
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1856,41776
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1856,40855
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1856,239868
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1856,50445
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1856,67321
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1856,40814
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1856,39582
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1856,53022
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1856,41072
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1856,45911
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1856,63519
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1856,47043
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1824,69373
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1824,42482
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1824,41593
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1824,40511
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1824,239837
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1824,50147
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1824,66777
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1824,40480
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1824,40452
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1824,53294
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1824,41213
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1824,46411
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1824,63844
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1824,47077
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1792,70497
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1792,42427
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1792,41633
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1792,40121
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1792,240717
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1792,50814
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1792,67006
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1792,40553
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1792,39719
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1792,52771
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1792,41438
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1792,46145
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1792,63856
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1792,47640
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1760,70511
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1760,42937
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1760,42101
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1760,41564
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1760,245002
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1760,52514
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1760,67765
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1760,41019
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1760,40374
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1760,53019
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1760,42085
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1760,47142
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1760,65163
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1760,48927
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1728,70314
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1728,42721
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1728,41878
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1728,40484
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1728,240271
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1728,50402
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1728,67091
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1728,40547
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1728,39835
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1728,52890
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1728,41512
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1728,46812
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1728,63827
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1728,47626
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1696,69731
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1696,42433
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1696,41782
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1696,40526
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1696,240204
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1696,50587
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1696,67393
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1696,40759
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1696,39945
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1696,53426
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1696,41422
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1696,45944
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1696,63922
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1696,47799
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1664,70285
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1664,41960
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1664,41899
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1664,40570
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1664,240121
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1664,51203
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1664,67616
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1664,41078
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1664,39240
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1664,52620
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,down_proj,1,1664,40337
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,embedding,1,1664,45245
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,final_layernorm,1,1664,64140
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,lm_head,1,1664,47484
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,input_layernorm,1,1632,69813
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,q_proj,1,1632,42129
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,k_proj,1,1632,41533
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,v_proj,1,1632,39950
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,attn,1,1632,238977
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,o_proj,1,1632,50379
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,post_layernorm,1,1632,66861
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,gate_proj,1,1632,40687
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,up_proj,1,1632,39417
TPU-v6e-1,meta-llama/Llama-3.2-1B-Instruct,act_fn,1,1632,52365
